loss
0.50271713287254
0.3480660186941958
0.3444740062594906
0.3346817751438165
0.3327946114269169
0.3259175638706723
0.3259780337987852
0.3201199282299388
0.3181292036902313
0.3136926648353249
0.3158957635568193
0.3067281144894351
0.3058294200084426
0.3033165953868676
0.3008841969195969
0.2961514819998386
0.2965879553297827
0.2975654279705414
0.2923381698956667
0.2923432722502996
0.2907716420071184
0.2853399927089037
0.2859710534988356
0.2876660004566031
0.2833726536328635
0.2840271278107462
0.2872156092573789
0.2874852711996756
0.2854531186917596
0.2853248493422654
0.28632245346719076
0.2896881068725724
0.28366380074053754
0.28642794462151766
0.28536790843344917
0.2869527419982863
0.2856530706313523
0.2869227149885548
0.28010144949821403
0.28704525043895424
